source,target,date,category,node,occupation
8477,8515,2008-02-05,I,8477,scientist
8477,8516,2009-03-15,I,8477,scientist
8477,8517,2012-06-26,I,8477,scientist
8477,8518,2013-09-27,I,8477,scientist
8477,8519,2014-12-03,I,8477,scientist
8477,8520,2008-02-11,I,8477,scientist
8477,3204,2014-08-22,I,8477,scientist
8477,8521,2009-08-13,I,8477,scientist
8477,3206,2010-07-21,I,8477,scientist
8477,7745,2013-04-20,I,8477,scientist
8477,3207,2009-04-07,I,8477,scientist
8477,8522,2014-08-06,I,8477,scientist
8477,8523,2013-08-27,I,8477,scientist
8477,8524,2009-04-11,I,8477,scientist
8477,8525,2014-10-06,I,8477,scientist
8477,8526,2012-10-24,I,8477,scientist
8477,3208,2010-07-28,I,8477,scientist
8477,8527,2007-08-22,I,8477,scientist
8477,8528,2007-10-17,I,8477,scientist
8477,8529,2008-12-14,I,8477,scientist
8477,8530,2013-12-26,I,8477,scientist
8477,8531,2008-08-04,I,8477,scientist
8477,3209,2011-10-24,I,8477,scientist
8477,8477,2012-04-16,I,8477,scientist
8532,8533,2013-07-25,P,8532,scientist
8532,8377,2008-12-10,P,8532,scientist
8532,8534,2013-03-03,P,8532,scientist
8532,8535,2012-12-21,P,8532,scientist
8532,8536,2008-07-27,P,8532,scientist
8532,8537,2009-06-11,P,8532,scientist
8532,8538,2010-07-08,P,8532,scientist
8532,2404,2012-07-09,P,8532,scientist
8532,8539,2014-12-20,P,8532,scientist
8532,8540,2013-07-14,P,8532,scientist
8532,8541,2014-09-22,P,8532,scientist
8532,8542,2013-07-04,P,8532,scientist
8532,4363,2011-01-24,P,8532,scientist
8532,8543,2013-12-08,P,8532,scientist
8532,4365,2013-01-28,P,8532,scientist
8532,8544,2010-08-25,P,8532,scientist
8532,8545,2011-01-22,P,8532,scientist
8532,8546,2009-01-14,P,8532,scientist
8532,8547,2014-11-06,P,8532,scientist
8532,8548,2012-02-15,P,8532,scientist
8532,8549,2010-10-21,P,8532,scientist
8532,8550,2011-01-24,P,8532,scientist
8532,8551,2013-08-14,P,8532,scientist
8532,8552,2013-08-19,P,8532,scientist
8532,8553,2011-01-22,P,8532,scientist
8532,8554,2012-09-13,P,8532,scientist
8532,8555,2014-10-05,P,8532,scientist
8532,8556,2013-02-01,P,8532,scientist
8532,8557,2007-05-25,P,8532,scientist
8532,8558,2013-05-11,P,8532,scientist
8532,8559,2014-04-04,P,8532,scientist
8532,8560,2008-05-12,P,8532,scientist
8532,269,2008-02-23,P,8532,scientist
8532,8561,2012-10-26,P,8532,scientist
8532,8562,2008-04-03,P,8532,scientist
8532,8563,2013-09-19,P,8532,scientist
8532,8564,2010-11-06,P,8532,scientist
8532,8565,2013-01-07,P,8532,scientist
8532,8566,2011-01-20,P,8532,scientist
8532,8567,2009-07-10,P,8532,scientist
8532,8568,2009-03-27,P,8532,scientist
8532,8569,2007-11-22,P,8532,scientist
8532,8570,2008-03-03,P,8532,scientist
8532,8571,2007-01-23,P,8532,scientist
8532,8572,2012-07-14,P,8532,scientist
8532,8573,2011-11-06,P,8532,scientist
8532,8574,2008-02-03,P,8532,scientist
8532,8575,2012-12-11,P,8532,scientist
8532,8576,2013-09-28,P,8532,scientist
8532,8577,2010-02-01,P,8532,scientist
8532,8578,2012-09-27,P,8532,scientist
8532,8579,2014-10-11,P,8532,scientist
8532,8580,2011-06-01,P,8532,scientist
8532,8581,2008-09-15,P,8532,scientist
8532,8582,2007-11-16,P,8532,scientist
8532,8583,2013-05-24,P,8532,scientist
8532,3258,2013-03-01,P,8532,scientist
8532,8584,2014-09-22,P,8532,scientist
8532,8585,2008-06-22,P,8532,scientist
8532,8586,2013-01-17,P,8532,scientist
8532,8587,2014-03-03,P,8532,scientist
8532,8588,2010-07-19,P,8532,scientist
8532,8589,2011-12-10,P,8532,scientist
8532,8590,2010-01-20,P,8532,scientist
8532,8591,2014-11-01,P,8532,scientist
8532,8592,2008-10-14,P,8532,scientist
8532,8593,2009-08-18,P,8532,scientist
8532,8594,2008-06-25,P,8532,scientist
8595,8596,2010-06-13,D,8595,politician
8595,1253,2009-01-26,D,8595,politician
8595,8597,2011-10-28,D,8595,politician
8598,8599,2010-10-07,P,8598,politician
8598,8600,2010-04-20,P,8598,politician
8598,8601,2011-07-15,P,8598,politician
8598,8602,2014-02-28,P,8598,politician
8598,8603,2013-05-10,P,8598,politician
8598,8604,2014-08-11,P,8598,politician
8598,8605,2014-08-26,P,8598,politician
8598,8606,2011-08-05,P,8598,politician
8598,8607,2008-04-22,P,8598,politician
8598,8608,2011-05-22,P,8598,politician
8598,8609,2009-04-22,P,8598,politician
8598,8610,2008-12-11,P,8598,politician
8598,8611,2011-04-08,P,8598,politician
8598,8612,2013-07-10,P,8598,politician
8598,8613,2013-05-25,P,8598,politician
8598,8614,2010-07-09,P,8598,politician
8598,8615,2009-05-24,P,8598,politician
8598,8616,2011-02-06,P,8598,politician
8598,6682,2008-07-06,P,8598,politician
8598,8617,2009-06-19,P,8598,politician
8598,8618,2014-01-25,P,8598,politician
8598,8619,2013-08-23,P,8598,politician
8598,8620,2014-03-18,P,8598,politician
8598,8621,2007-09-23,P,8598,politician
8598,8622,2014-07-14,P,8598,politician
8598,8623,2011-08-08,P,8598,politician
8598,8624,2012-08-02,P,8598,politician
8598,8625,2014-09-17,P,8598,politician
8598,8626,2007-08-09,P,8598,politician
8598,8627,2013-04-15,P,8598,politician
8598,844,2012-01-17,P,8598,politician
8598,8628,2014-11-03,P,8598,politician
8598,8629,2010-11-15,P,8598,politician
8598,8630,2008-04-11,P,8598,politician
8598,8631,2012-11-05,P,8598,politician
8598,8632,2011-02-28,P,8598,politician
8598,8633,2009-01-08,P,8598,politician
8598,8634,2010-03-10,P,8598,politician
8598,8635,2013-04-03,P,8598,politician
8598,8636,2012-02-26,P,8598,politician
8598,8637,2014-12-23,P,8598,politician
8598,8638,2014-12-13,P,8598,politician
8598,8639,2008-07-19,P,8598,politician
8598,8640,2013-11-27,P,8598,politician
8598,8641,2007-04-13,P,8598,politician
8598,8642,2009-03-12,P,8598,politician
8598,8643,2013-06-21,P,8598,politician
8598,8644,2010-10-03,P,8598,politician
8598,8645,2014-08-05,P,8598,politician
8598,8646,2012-09-18,P,8598,politician
8598,8647,2014-11-06,P,8598,politician
8598,8648,2013-07-22,P,8598,politician
8598,8649,2007-12-09,P,8598,politician
8598,8650,2014-02-16,P,8598,politician
8598,8651,2008-09-04,P,8598,politician
8598,8652,2008-11-28,P,8598,politician
8598,8653,2013-10-07,P,8598,politician
8598,8654,2008-04-10,P,8598,politician
8598,8655,2008-11-25,P,8598,politician
8598,8656,2007-07-02,P,8598,politician
8598,8657,2014-06-19,P,8598,politician
8598,8658,2014-09-13,P,8598,politician
8598,8659,2010-11-16,P,8598,politician
8598,8660,2014-06-21,P,8598,politician
8598,8661,2010-02-02,P,8598,politician
8598,8662,2014-12-23,P,8598,politician
8598,8663,2009-06-08,P,8598,politician
8598,8664,2010-02-07,P,8598,politician
8598,8665,2011-01-22,P,8598,politician
8598,8666,2009-10-02,P,8598,politician
8598,8667,2010-07-05,P,8598,politician
8598,8668,2011-06-12,P,8598,politician
8598,8669,2010-10-17,P,8598,politician
8598,8670,2014-01-09,P,8598,politician
8598,8671,2014-11-06,P,8598,politician
8598,8672,2013-10-19,P,8598,politician
8598,8673,2014-12-27,P,8598,politician
8598,8674,2011-09-12,P,8598,politician
8598,8675,2009-05-19,P,8598,politician
8813,8814,2013-08-13,I,8813,politician
8813,8815,2013-08-21,I,8813,politician
8813,8816,2009-12-18,I,8813,politician
8813,8817,2009-07-03,I,8813,politician
8813,8818,2012-01-14,I,8813,politician
8813,8819,2012-08-24,I,8813,politician
8813,8820,2009-07-22,I,8813,politician
8813,8821,2009-03-24,I,8813,politician
8813,8822,2011-03-21,I,8813,politician
8813,8823,2008-02-14,I,8813,politician
8813,8824,2010-10-10,I,8813,politician
8813,5214,2009-07-08,I,8813,politician
8825,8826,2009-05-21,P,8825,politician
8825,5381,2007-03-22,P,8825,politician
8825,5385,2010-01-02,P,8825,politician
8825,5386,2014-04-07,P,8825,politician
8825,7316,2014-06-20,P,8825,politician
8825,6,2009-01-03,P,8825,politician
8825,7,2014-01-09,P,8825,politician
8825,8827,2013-12-20,P,8825,politician
8825,8828,2010-02-28,P,8825,politician
8825,1303,2014-06-11,P,8825,politician
8825,8829,2011-07-06,P,8825,politician
8825,8830,2009-07-06,P,8825,politician
8825,8831,2012-03-01,P,8825,politician
8825,5398,2013-11-03,P,8825,politician
8825,5399,2013-04-11,P,8825,politician
8825,12,2010-09-25,P,8825,politician
8825,14,2008-04-14,P,8825,politician
8825,6699,2011-09-10,P,8825,politician
8825,8832,2014-03-24,P,8825,politician
8825,8833,2014-01-11,P,8825,politician
8825,15,2013-12-24,P,8825,politician
8825,8834,2011-05-20,P,8825,politician
8825,6170,2008-06-15,P,8825,politician
8825,4390,2011-11-25,P,8825,politician
8825,8835,2013-03-08,P,8825,politician
8825,16,2011-09-18,P,8825,politician
8825,8836,2013-11-04,P,8825,politician
8825,1307,2008-02-27,P,8825,politician
8825,18,2008-11-07,P,8825,politician
8825,5582,2011-02-19,P,8825,politician
8825,8837,2011-09-25,P,8825,politician
8825,8838,2011-02-18,P,8825,politician
8825,20,2007-07-04,P,8825,politician
8825,21,2012-02-12,P,8825,politician
8825,8839,2011-07-21,P,8825,politician
8825,8840,2008-11-28,P,8825,politician
8825,5418,2012-04-26,P,8825,politician
8825,8841,2013-08-14,P,8825,politician
8825,8842,2010-07-06,P,8825,politician
8825,8843,2012-05-26,P,8825,politician
8825,8844,2007-04-27,P,8825,politician
8825,7612,2014-08-06,P,8825,politician
8825,8845,2013-12-01,P,8825,politician
8825,24,2013-08-25,P,8825,politician
8825,5426,2007-08-17,P,8825,politician
8825,8846,2010-11-01,P,8825,politician
8825,8847,2009-03-15,P,8825,politician
8825,8848,2009-08-17,P,8825,politician
8825,8849,2014-03-02,P,8825,politician
8825,8850,2007-06-08,P,8825,politician
8825,8851,2013-10-27,P,8825,politician
8825,8852,2014-12-11,P,8825,politician
8825,8853,2007-09-21,P,8825,politician
8825,8854,2011-07-19,P,8825,politician
8825,8855,2009-09-28,P,8825,politician
8825,8856,2008-12-22,P,8825,politician
8825,8857,2009-06-12,P,8825,politician
8825,5431,2011-09-26,P,8825,politician
8825,5433,2011-01-20,P,8825,politician
8825,8858,2012-05-16,P,8825,politician
8825,8859,2010-03-20,P,8825,politician
8825,29,2007-06-03,P,8825,politician
8825,30,2013-12-16,P,8825,politician
8825,8860,2012-08-18,P,8825,politician
8825,8861,2010-08-15,P,8825,politician
8825,5437,2008-02-27,P,8825,politician
8825,1321,2012-05-21,P,8825,politician
8825,8862,2012-05-15,P,8825,politician
8825,8863,2012-11-24,P,8825,politician
8825,5440,2012-09-13,P,8825,politician
8825,8864,2008-04-14,P,8825,politician
8825,8865,2012-09-13,P,8825,politician
8825,8866,2012-01-25,P,8825,politician
8825,5444,2012-05-02,P,8825,politician
8825,8867,2012-05-07,P,8825,politician
8825,5446,2013-09-09,P,8825,politician
8825,1323,2012-08-02,P,8825,politician
8825,5450,2011-05-24,P,8825,politician
8825,8868,2013-04-16,P,8825,politician
8825,35,2007-10-21,P,8825,politician
8825,8869,2009-04-03,P,8825,politician
8825,36,2010-05-13,P,8825,politician
8825,37,2014-02-18,P,8825,politician
8825,8870,2012-09-25,P,8825,politician
8825,582,2012-11-17,P,8825,politician
8825,8871,2009-04-18,P,8825,politician
8825,5485,2013-07-16,P,8825,politician
8825,8872,2012-03-19,P,8825,politician
8825,8873,2007-09-26,P,8825,politician
8825,48,2014-05-27,P,8825,politician
8825,49,2014-09-22,P,8825,politician
8825,8874,2008-03-28,P,8825,politician
8825,1326,2010-04-15,P,8825,politician
8825,5496,2009-03-05,P,8825,politician
8840,5,2011-09-26,P,8840,scientist
8840,4390,2013-04-17,P,8840,scientist
8840,1307,2007-12-05,P,8840,scientist
8840,24,2011-07-11,P,8840,scientist
8840,35,2011-03-06,P,8840,scientist
8840,36,2008-10-22,P,8840,scientist
8840,12613,2010-10-15,P,8840,scientist
8840,37,2010-08-20,P,8840,scientist
8840,1325,2011-09-11,P,8840,scientist
8847,1,2008-12-10,D,8847,politician
8847,5381,2008-11-17,D,8847,politician
8847,5,2007-03-16,D,8847,politician
8847,6,2007-02-18,D,8847,politician
8847,8,2009-06-19,D,8847,politician
8847,8830,2013-07-06,D,8847,politician
8847,5398,2012-12-19,D,8847,politician
8847,5399,2009-07-12,D,8847,politician
8847,11,2008-09-06,D,8847,politician
8847,12,2012-09-16,D,8847,politician
8847,14,2011-08-01,D,8847,politician
8847,6161,2012-05-04,D,8847,politician
8847,6699,2014-02-05,D,8847,politician
8847,8834,2010-02-12,D,8847,politician
8847,8825,2012-10-18,D,8847,politician
8847,4390,2007-01-20,D,8847,politician
8847,17,2007-08-03,D,8847,politician
8847,5410,2009-04-14,D,8847,politician
8847,5411,2010-04-19,D,8847,politician
8847,20,2013-03-24,D,8847,politician
8847,21,2009-11-18,D,8847,politician
8847,8840,2013-03-23,D,8847,politician
8847,5420,2013-04-03,D,8847,politician
8847,8845,2014-10-02,D,8847,politician
8847,24,2009-09-25,D,8847,politician
8847,5426,2009-12-07,D,8847,politician
8847,5431,2011-03-06,D,8847,politician
8847,29,2008-12-27,D,8847,politician
8847,1321,2011-03-09,D,8847,politician
8847,5440,2008-11-19,D,8847,politician
8847,31,2007-10-18,D,8847,politician
8847,13828,2013-02-07,D,8847,politician
8847,5450,2012-09-24,D,8847,politician
8847,35,2008-02-01,D,8847,politician
8847,36,2008-10-13,D,8847,politician
8847,37,2013-03-23,D,8847,politician
8847,5485,2013-04-01,D,8847,politician
8847,8873,2011-12-12,D,8847,politician
8847,5491,2007-12-02,D,8847,politician
8847,5492,2010-08-14,D,8847,politician
8847,48,2011-08-14,D,8847,politician
8847,49,2010-01-12,D,8847,politician
8849,13861,2012-05-09,I,8849,politician
8849,5385,2011-03-16,I,8849,politician
8849,13862,2014-05-26,I,8849,politician
8849,13863,2009-08-25,I,8849,politician
8849,7316,2014-03-18,I,8849,politician
8849,6,2010-08-01,I,8849,politician
8849,7,2008-07-11,I,8849,politician
8849,13864,2011-11-04,I,8849,politician
8849,13865,2008-06-19,I,8849,politician
8849,13866,2013-06-20,I,8849,politician
8849,13867,2013-05-06,I,8849,politician
8849,5394,2014-06-21,I,8849,politician
8849,13868,2013-11-10,I,8849,politician
8849,13869,2010-02-02,I,8849,politician
8849,13870,2012-09-26,I,8849,politician
8849,5400,2011-09-25,I,8849,politician
8849,13871,2013-11-02,I,8849,politician
8849,13872,2009-07-26,I,8849,politician
8849,15,2011-11-13,I,8849,politician
8849,8834,2011-03-17,I,8849,politician
8849,8825,2008-08-13,I,8849,politician
8849,13873,2014-06-04,I,8849,politician
8849,5418,2010-05-21,I,8849,politician
8849,13874,2011-08-28,I,8849,politician
8849,13875,2013-12-15,I,8849,politician
8849,13876,2007-01-04,I,8849,politician
8849,13877,2013-07-18,I,8849,politician
8849,13878,2007-09-10,I,8849,politician
8849,13879,2012-07-07,I,8849,politician
8849,8863,2009-08-09,I,8849,politician
8849,13880,2010-05-21,I,8849,politician
8849,5440,2012-10-14,I,8849,politician
8849,13881,2013-09-04,I,8849,politician
8849,8865,2012-12-25,I,8849,politician
8849,5444,2014-10-18,I,8849,politician
8849,8868,2010-02-26,I,8849,politician
8849,36,2014-08-14,I,8849,politician
8849,5470,2008-10-23,I,8849,politician
8849,37,2010-12-13,I,8849,politician
8849,13882,2013-12-27,I,8849,politician
8849,8871,2009-12-08,I,8849,politician
8849,13883,2013-08-27,I,8849,politician
8849,13884,2014-10-06,I,8849,politician
8849,13885,2007-08-09,I,8849,politician
8849,48,2008-01-23,I,8849,politician
8849,13886,2013-03-22,I,8849,politician
8849,13887,2008-06-07,I,8849,politician
8849,13888,2010-04-25,I,8849,politician
8849,13889,2011-02-14,I,8849,politician
8849,13890,2014-05-02,I,8849,politician
8854,5385,2012-12-03,P,8854,celebrity
8854,14808,2013-04-27,P,8854,celebrity
8854,4390,2008-07-15,P,8854,celebrity
8854,1307,2008-05-02,P,8854,celebrity
8854,24,2007-07-24,P,8854,celebrity
8854,13611,2009-04-09,P,8854,celebrity
8854,8848,2009-09-14,P,8854,celebrity
8854,14809,2009-09-26,P,8854,celebrity
8854,14810,2014-02-10,P,8854,celebrity
8854,13614,2012-07-25,P,8854,celebrity
8854,12037,2007-10-13,P,8854,celebrity
8854,14811,2010-02-01,P,8854,celebrity
8854,14812,2014-04-14,P,8854,celebrity
8854,35,2011-11-01,P,8854,celebrity
8854,36,2014-09-02,P,8854,celebrity
8854,37,2013-06-23,P,8854,celebrity
8854,14813,2008-11-28,P,8854,celebrity
8854,1325,2010-07-09,P,8854,celebrity
8875,8876,2014-08-20,P,8875,celebrity
8875,989,2009-06-22,P,8875,celebrity
8875,1522,2007-09-04,P,8875,celebrity
8875,1979,2013-06-24,P,8875,celebrity
8875,8877,2011-02-25,P,8875,celebrity
8875,8878,2007-04-19,P,8875,celebrity
8875,8879,2007-12-10,P,8875,celebrity
8875,8880,2009-06-01,P,8875,celebrity
8875,1987,2007-10-20,P,8875,celebrity
8875,6457,2013-11-28,P,8875,celebrity
8875,8881,2010-05-07,P,8875,celebrity
8875,3980,2012-11-25,P,8875,celebrity
8875,556,2008-12-05,P,8875,celebrity
8875,1524,2007-08-24,P,8875,celebrity
8875,1008,2010-01-03,P,8875,celebrity
8875,1011,2010-02-16,P,8875,celebrity
8875,1013,2014-03-10,P,8875,celebrity
8875,8882,2010-12-21,P,8875,celebrity
8875,3981,2014-09-12,P,8875,celebrity
8875,1017,2013-01-06,P,8875,celebrity
8875,1923,2011-04-01,P,8875,celebrity
8875,8883,2013-07-22,P,8875,celebrity
8875,8884,2013-02-07,P,8875,celebrity
8875,8885,2013-12-01,P,8875,celebrity
8875,8886,2014-11-06,P,8875,celebrity
8875,8887,2007-03-15,P,8875,celebrity
8875,1931,2014-03-09,P,8875,celebrity
8875,8888,2010-02-05,P,8875,celebrity
8875,8889,2010-01-15,P,8875,celebrity
8875,8890,2010-06-07,P,8875,celebrity
8875,8891,2011-03-05,P,8875,celebrity
8875,1526,2012-05-12,P,8875,celebrity
8875,2503,2008-08-07,P,8875,celebrity
8875,1528,2008-08-26,P,8875,celebrity
8875,8892,2011-05-24,P,8875,celebrity
8875,8893,2013-09-18,P,8875,celebrity
8875,8894,2012-12-14,P,8875,celebrity
8875,5650,2011-11-06,P,8875,celebrity
8938,8939,2013-03-04,I,8938,politician
8938,8940,2012-06-19,I,8938,politician
8938,8941,2008-11-27,I,8938,politician
8938,4476,2014-07-20,I,8938,politician
8956,8957,2014-03-19,D,8956,scientist
8956,8958,2008-06-18,D,8956,scientist
8956,8959,2008-11-02,D,8956,scientist
8956,8960,2010-10-01,D,8956,scientist
8956,8961,2011-11-13,D,8956,scientist
8956,8962,2010-03-18,D,8956,scientist
8956,8963,2010-12-03,D,8956,scientist
8956,8964,2011-08-24,D,8956,scientist
8956,8965,2008-06-13,D,8956,scientist
8956,8966,2011-08-01,D,8956,scientist
8956,8967,2009-04-17,D,8956,scientist
8968,8969,2013-06-24,I,8968,celebrity
8968,8970,2010-12-05,I,8968,celebrity
8968,8971,2010-03-12,I,8968,celebrity
8968,8972,2007-06-18,I,8968,celebrity
8968,8973,2009-11-20,I,8968,celebrity
8968,8974,2008-05-12,I,8968,celebrity
8968,8975,2012-09-12,I,8968,celebrity
8968,8976,2013-02-12,I,8968,celebrity
8968,8977,2009-09-03,I,8968,celebrity
8968,8978,2009-12-07,I,8968,celebrity
8968,8979,2013-06-12,I,8968,celebrity
8968,8980,2007-02-06,I,8968,celebrity
8968,8981,2008-04-24,I,8968,celebrity
8968,8982,2012-05-24,I,8968,celebrity
8968,8983,2013-01-15,I,8968,celebrity
8968,8984,2011-06-08,I,8968,celebrity
8968,8985,2013-08-16,I,8968,celebrity
8968,8986,2009-06-15,I,8968,celebrity
8968,8987,2014-01-06,I,8968,celebrity
8968,8988,2012-08-11,I,8968,celebrity
8968,8989,2014-05-27,I,8968,celebrity
8968,8990,2012-05-26,I,8968,celebrity
8968,8991,2014-03-02,I,8968,celebrity
8968,8992,2008-12-12,I,8968,celebrity
8968,8993,2012-04-22,I,8968,celebrity
8968,8994,2012-03-13,I,8968,celebrity
8968,8995,2008-05-09,I,8968,celebrity
8968,8996,2011-11-21,I,8968,celebrity
8968,8997,2010-04-23,I,8968,celebrity
8968,8998,2011-10-10,I,8968,celebrity
8968,8999,2007-06-08,I,8968,celebrity
8968,9000,2014-01-21,I,8968,celebrity
8968,9001,2014-10-07,I,8968,celebrity
8968,9002,2007-04-03,I,8968,celebrity
8968,9003,2008-10-21,I,8968,celebrity
8968,9004,2009-08-26,I,8968,celebrity
8968,9005,2014-04-26,I,8968,celebrity
8968,9006,2010-05-25,I,8968,celebrity
8968,9007,2010-11-16,I,8968,celebrity
8968,9008,2014-08-17,I,8968,celebrity
8968,9009,2010-02-05,I,8968,celebrity
8968,9010,2014-06-19,I,8968,celebrity
8968,9011,2007-05-21,I,8968,celebrity
8968,9012,2014-12-16,I,8968,celebrity
8968,9013,2011-09-02,I,8968,celebrity
8968,9014,2012-03-12,I,8968,celebrity
8968,9015,2007-02-08,I,8968,celebrity
8968,9016,2014-03-04,I,8968,celebrity
8968,9017,2007-02-03,I,8968,celebrity
8968,9018,2013-10-10,I,8968,celebrity
8968,9019,2011-06-22,I,8968,celebrity
8968,9020,2011-02-02,I,8968,celebrity
8968,9021,2008-02-07,I,8968,celebrity
8968,9022,2014-10-22,I,8968,celebrity
8968,9023,2012-10-02,I,8968,celebrity
8968,9024,2008-05-24,I,8968,celebrity
8968,9025,2007-09-23,I,8968,celebrity
8968,9026,2011-12-10,I,8968,celebrity
8968,9027,2007-04-11,I,8968,celebrity
8968,9028,2009-04-15,I,8968,celebrity
8968,9029,2010-01-14,I,8968,celebrity
8968,9030,2012-12-17,I,8968,celebrity
8968,9031,2009-04-20,I,8968,celebrity
8968,9032,2011-01-15,I,8968,celebrity
8968,9033,2012-03-17,I,8968,celebrity
8968,9034,2010-06-07,I,8968,celebrity
8968,9035,2009-01-22,I,8968,celebrity
8968,9036,2013-01-27,I,8968,celebrity
8968,9037,2010-03-18,I,8968,celebrity
8968,9038,2009-06-08,I,8968,celebrity
8968,9039,2008-10-15,I,8968,celebrity
8968,9040,2014-08-06,I,8968,celebrity
8968,9041,2008-09-24,I,8968,celebrity
8968,9042,2008-10-23,I,8968,celebrity
8968,9043,2007-01-14,I,8968,celebrity
8968,9044,2009-10-27,I,8968,celebrity
8968,9045,2010-06-17,I,8968,celebrity
8968,9046,2012-12-07,I,8968,celebrity
